"Step","zerofl-a1.0-s0.9-cifar_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.9-cifar_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.9-cifar_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity__MAX","zerofl-a1.0-s0.9-cifar_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.9-cifar_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.9-cifar_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity__MAX","zerofl-a1.0-s0.9-cifar10_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.9-cifar10_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.9-cifar10_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity__MAX","resnet18-cifar_lda1000.0-FedAvg-e1-lr0.5 - sparsity","resnet18-cifar_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","resnet18-cifar_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX","resnet18-cifar_lda1.0-FedAvg-e1-lr0.5 - sparsity","resnet18-cifar_lda1.0-FedAvg-e1-lr0.5 - sparsity__MIN","resnet18-cifar_lda1.0-FedAvg-e1-lr0.5 - sparsity__MAX","resnet18-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity","resnet18-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity__MIN","resnet18-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity__MAX","power_swat-a1.25-s0.9-cifar10_lda1000.0-FedAvg-e1-lr0.5 - sparsity","power_swat-a1.25-s0.9-cifar10_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","power_swat-a1.25-s0.9-cifar10_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX","power_swat-a1.25-s0.9-cifar10_lda1.0-FedAvg-e1-lr0.5 - sparsity","power_swat-a1.25-s0.9-cifar10_lda1.0-FedAvg-e1-lr0.5 - sparsity__MIN","power_swat-a1.25-s0.9-cifar10_lda1.0-FedAvg-e1-lr0.5 - sparsity__MAX","power_swat-a1.25-s0.9-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity","power_swat-a1.25-s0.9-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity__MIN","power_swat-a1.25-s0.9-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.9-cifar_lda1000.0-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.9-cifar_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.9-cifar_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.9-cifar_lda1.0-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.9-cifar_lda1.0-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.9-cifar_lda1.0-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.9-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.9-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.9-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity__MAX"
"118","78.09999999999998","78.09999999999998","78.09999999999998","77","77","77","83.68300000000002","83.68300000000002","83.68300000000002","0","0","0","0","0","0","0","0","0","89.535","89.535","89.535","89.53800000000001","89.53800000000001","89.53800000000001","89.55899999999998","89.55899999999998","89.55899999999998","85.5","85.5","85.5","85.1","85.1","85.1","84.625","84.625","84.625"
"119","77.90000000000002","77.90000000000002","77.90000000000002","76.59999999999998","76.59999999999998","76.59999999999998","83.91199999999999","83.91199999999999","83.91199999999999","0","0","0","0","0","0","0","0","0","89.535","89.535","89.535","89.53800000000001","89.53800000000001","89.53800000000001","89.56399999999998","89.56399999999998","89.56399999999998","85.5","85.5","85.5","85.1","85.1","85.1","84.835","84.835","84.835"
"120","77.90000000000002","77.90000000000002","77.90000000000002","76.90000000000002","76.90000000000002","76.90000000000002","83.51600000000002","83.51600000000002","83.51600000000002","0","0","0","0","0","0","0","0","0","89.535","89.535","89.535","89.53800000000001","89.53800000000001","89.53800000000001","89.565","89.565","89.565","85.5","85.5","85.5","85.1","85.1","85.1","84.41300000000001","84.41300000000001","84.41300000000001"
"121","77.90000000000002","77.90000000000002","77.90000000000002","76.8","76.8","76.8","83.67199999999998","83.67199999999998","83.67199999999998","0","0","0","0","0","0","0","0","0","89.53600000000002","89.53600000000002","89.53600000000002","89.53899999999999","89.53899999999999","89.53899999999999","89.56699999999998","89.56699999999998","89.56699999999998","85.5","85.5","85.5","85","85","85","84.35100000000001","84.35100000000001","84.35100000000001"
"122","78.09999999999998","78.09999999999998","78.09999999999998","76.59999999999998","76.59999999999998","76.59999999999998","83.48600000000002","83.48600000000002","83.48600000000002","0","0","0","0","0","0","0","0","0","89.53600000000002","89.53600000000002","89.53600000000002","89.53899999999999","89.53899999999999","89.53899999999999","89.56899999999999","89.56899999999999","89.56899999999999","85.5","85.5","85.5","85.1","85.1","85.1","84.409","84.409","84.409"
"123","77.7","77.7","77.7","76.8","76.8","76.8","83.43699999999998","83.43699999999998","83.43699999999998","0","0","0","0","0","0","0","0","0","89.53600000000002","89.53600000000002","89.53600000000002","89.53899999999999","89.53899999999999","89.53899999999999","89.57199999999999","89.57199999999999","89.57199999999999","85.5","85.5","85.5","85.2","85.2","85.2","84.4","84.4","84.4"
"124","78.09999999999998","78.09999999999998","78.09999999999998","77.09999999999998","77.09999999999998","77.09999999999998","83.585","83.585","83.585","0","0","0","0","0","0","0","0","0","89.53600000000002","89.53600000000002","89.53600000000002","89.53899999999999","89.53899999999999","89.53899999999999","89.57399999999998","89.57399999999998","89.57399999999998","85.5","85.5","85.5","85.2","85.2","85.2","84.37399999999998","84.37399999999998","84.37399999999998"
"125","77.8","77.8","77.8","77","77","77","83.71300000000001","83.71300000000001","83.71300000000001","0","0","0","0","0","0","0","0","0","89.53699999999999","89.53699999999999","89.53699999999999","89.54","89.54","89.54","89.576","89.576","89.576","85.6","85.6","85.6","85.1","85.1","85.1","84.305","84.305","84.305"
"126","78.09999999999998","78.09999999999998","78.09999999999998","77","77","77","83.50300000000001","83.50300000000001","83.50300000000001","0","0","0","0","0","0","0","0","0","89.53699999999999","89.53699999999999","89.53699999999999","89.54","89.54","89.54","89.576","89.576","89.576","85.5","85.5","85.5","85","85","85","84.22300000000001","84.22300000000001","84.22300000000001"
"127","78.09999999999998","78.09999999999998","78.09999999999998","77.2","77.2","77.2","83.91699999999999","83.91699999999999","83.91699999999999","0","0","0","0","0","0","0","0","0","89.53699999999999","89.53699999999999","89.53699999999999","89.54","89.54","89.54","89.57699999999998","89.57699999999998","89.57699999999998","85.5","85.5","85.5","85.3","85.3","85.3","84.24699999999999","84.24699999999999","84.24699999999999"
"128","78","78","78","77","77","77","83.55600000000001","83.55600000000001","83.55600000000001","0","0","0","0","0","0","0","0","0","89.53699999999999","89.53699999999999","89.53699999999999","89.54","89.54","89.54","89.57899999999998","89.57899999999998","89.57899999999998","85.5","85.5","85.5","85.2","85.2","85.2","84.04800000000002","84.04800000000002","84.04800000000002"
"129","78.3","78.3","78.3","76.90000000000002","76.90000000000002","76.90000000000002","83.54100000000001","83.54100000000001","83.54100000000001","0","0","0","0","0","0","0","0","0","89.53800000000001","89.53800000000001","89.53800000000001","89.54","89.54","89.54","89.58","89.58","89.58","85.6","85.6","85.6","85.2","85.2","85.2","83.81399999999998","83.81399999999998","83.81399999999998"
"130","77.90000000000002","77.90000000000002","77.90000000000002","77.59999999999998","77.59999999999998","77.59999999999998","83.57699999999998","83.57699999999998","83.57699999999998","0","0","0","0","0","0","0","0","0","89.53800000000001","89.53800000000001","89.53800000000001","89.54100000000001","89.54100000000001","89.54100000000001","89.58199999999998","89.58199999999998","89.58199999999998","85.5","85.5","85.5","85.2","85.2","85.2","83.99300000000001","83.99300000000001","83.99300000000001"
"131","78","78","78","76.7","76.7","76.7","83.435","83.435","83.435","0","0","0","0","0","0","0","0","0","89.53800000000001","89.53800000000001","89.53800000000001","89.54100000000001","89.54100000000001","89.54100000000001","89.58300000000001","89.58300000000001","89.58300000000001","85.5","85.5","85.5","85.2","85.2","85.2","83.66699999999999","83.66699999999999","83.66699999999999"
"132","78","78","78","76.90000000000002","76.90000000000002","76.90000000000002","83.37899999999999","83.37899999999999","83.37899999999999","0","0","0","0","0","0","0","0","0","89.53800000000001","89.53800000000001","89.53800000000001","89.54100000000001","89.54100000000001","89.54100000000001","89.58399999999999","89.58399999999999","89.58399999999999","85.5","85.5","85.5","85.3","85.3","85.3","83.73300000000002","83.73300000000002","83.73300000000002"
"133","78.09999999999998","78.09999999999998","78.09999999999998","77.3","77.3","77.3","83.451","83.451","83.451","0","0","0","0","0","0","0","0","0","89.53899999999999","89.53899999999999","89.53899999999999","89.54100000000001","89.54100000000001","89.54100000000001","89.58399999999999","89.58399999999999","89.58399999999999","85.5","85.5","85.5","85.2","85.2","85.2","83.73800000000001","83.73800000000001","83.73800000000001"
"134","78.09999999999998","78.09999999999998","78.09999999999998","77","77","77","83.41600000000001","83.41600000000001","83.41600000000001","0","0","0","0","0","0","0","0","0","89.53899999999999","89.53899999999999","89.53899999999999","89.54199999999999","89.54199999999999","89.54199999999999","89.585","89.585","89.585","85.5","85.5","85.5","85.1","85.1","85.1","83.95399999999998","83.95399999999998","83.95399999999998"
"135","78","78","78","77.3","77.3","77.3","83.26699999999998","83.26699999999998","83.26699999999998","0","0","0","0","0","0","0","0","0","89.53899999999999","89.53899999999999","89.53899999999999","89.54199999999999","89.54199999999999","89.54199999999999","89.585","89.585","89.585","85.6","85.6","85.6","85.3","85.3","85.3","83.86399999999999","83.86399999999999","83.86399999999999"
"136","78.09999999999998","78.09999999999998","78.09999999999998","76.8","76.8","76.8","83.51300000000002","83.51300000000002","83.51300000000002","0","0","0","0","0","0","0","0","0","89.53899999999999","89.53899999999999","89.53899999999999","89.54199999999999","89.54199999999999","89.54199999999999","89.58600000000001","89.58600000000001","89.58600000000001","85.6","85.6","85.6","85.2","85.2","85.2","83.79699999999998","83.79699999999998","83.79699999999998"
"137","78.2","78.2","78.2","77","77","77","83.43300000000002","83.43300000000002","83.43300000000002","0","0","0","0","0","0","0","0","0","89.54","89.54","89.54","89.54199999999999","89.54199999999999","89.54199999999999","89.58699999999999","89.58699999999999","89.58699999999999","85.6","85.6","85.6","85.3","85.3","85.3","83.93600000000002","83.93600000000002","83.93600000000002"
"138","78.3","78.3","78.3","77.59999999999998","77.59999999999998","77.59999999999998","83.23699999999998","83.23699999999998","83.23699999999998","0","0","0","0","0","0","0","0","0","89.54","89.54","89.54","89.54300000000002","89.54300000000002","89.54300000000002","89.58699999999999","89.58699999999999","89.58699999999999","85.6","85.6","85.6","85.2","85.2","85.2","83.65800000000002","83.65800000000002","83.65800000000002"
"139","78.2","78.2","78.2","77","77","77","83.59399999999998","83.59399999999998","83.59399999999998","0","0","0","0","0","0","0","0","0","89.54","89.54","89.54","89.54300000000002","89.54300000000002","89.54300000000002","89.58800000000001","89.58800000000001","89.58800000000001","85.6","85.6","85.6","85.2","85.2","85.2","83.841","83.841","83.841"
"140","78.40000000000002","78.40000000000002","78.40000000000002","77.59999999999998","77.59999999999998","77.59999999999998","83.58899999999998","83.58899999999998","83.58899999999998","0","0","0","0","0","0","0","0","0","89.54","89.54","89.54","89.54300000000002","89.54300000000002","89.54300000000002","89.58899999999998","89.58899999999998","89.58899999999998","85.6","85.6","85.6","85.2","85.2","85.2","83.86300000000001","83.86300000000001","83.86300000000001"
"141","78.40000000000002","78.40000000000002","78.40000000000002","77.5","77.5","77.5","83.13800000000002","83.13800000000002","83.13800000000002","0","0","0","0","0","0","0","0","0","89.54","89.54","89.54","89.54300000000002","89.54300000000002","89.54300000000002","89.59","89.59","89.59","85.6","85.6","85.6","85","85","85","83.72300000000001","83.72300000000001","83.72300000000001"
"142","78.5","78.5","78.5","76.90000000000002","76.90000000000002","76.90000000000002","83.30100000000002","83.30100000000002","83.30100000000002","0","0","0","0","0","0","0","0","0","89.54100000000001","89.54100000000001","89.54100000000001","89.54399999999998","89.54399999999998","89.54399999999998","89.59","89.59","89.59","85.5","85.5","85.5","85.2","85.2","85.2","83.49","83.49","83.49"
"143","78.5","78.5","78.5","77.2","77.2","77.2","83.32300000000001","83.32300000000001","83.32300000000001","0","0","0","0","0","0","0","0","0","89.54100000000001","89.54100000000001","89.54100000000001","89.54399999999998","89.54399999999998","89.54399999999998","89.59","89.59","89.59","85.6","85.6","85.6","85.1","85.1","85.1","83.41300000000001","83.41300000000001","83.41300000000001"
"144","78.3","78.3","78.3","77.3","77.3","77.3","83.44399999999999","83.44399999999999","83.44399999999999","0","0","0","0","0","0","0","0","0","89.54199999999999","89.54199999999999","89.54199999999999","89.54399999999998","89.54399999999998","89.54399999999998","89.591","89.591","89.591","85.6","85.6","85.6","85.1","85.1","85.1","83.565","83.565","83.565"
"145","78.59999999999998","78.59999999999998","78.59999999999998","77.09999999999998","77.09999999999998","77.09999999999998","83.51399999999998","83.51399999999998","83.51399999999998","0","0","0","0","0","0","0","0","0","89.54199999999999","89.54199999999999","89.54199999999999","89.54399999999998","89.54399999999998","89.54399999999998","89.591","89.591","89.591","85.5","85.5","85.5","85.1","85.1","85.1","83.09399999999998","83.09399999999998","83.09399999999998"
"146","78.5","78.5","78.5","77.3","77.3","77.3","83.466","83.466","83.466","0","0","0","0","0","0","0","0","0","89.54199999999999","89.54199999999999","89.54199999999999","89.545","89.545","89.545","89.59199999999998","89.59199999999998","89.59199999999998","85.6","85.6","85.6","85.2","85.2","85.2","83.42300000000002","83.42300000000002","83.42300000000002"
"147","78.59999999999998","78.59999999999998","78.59999999999998","77.09999999999998","77.09999999999998","77.09999999999998","83.47699999999999","83.47699999999999","83.47699999999999","0","0","0","0","0","0","0","0","0","89.54199999999999","89.54199999999999","89.54199999999999","89.545","89.545","89.545","89.59300000000002","89.59300000000002","89.59300000000002","85.5","85.5","85.5","85.1","85.1","85.1","83.38800000000002","83.38800000000002","83.38800000000002"
"148","78.5","78.5","78.5","77.2","77.2","77.2","83.42800000000001","83.42800000000001","83.42800000000001","0","0","0","0","0","0","0","0","0","89.54300000000002","89.54300000000002","89.54300000000002","89.545","89.545","89.545","89.59300000000002","89.59300000000002","89.59300000000002","85.6","85.6","85.6","85.2","85.2","85.2","83.27100000000002","83.27100000000002","83.27100000000002"
"149","78.59999999999998","78.59999999999998","78.59999999999998","76.90000000000002","76.90000000000002","76.90000000000002","83.451","83.451","83.451","0","0","0","0","0","0","0","0","0","89.54300000000002","89.54300000000002","89.54300000000002","89.54600000000002","89.54600000000002","89.54600000000002","89.59300000000002","89.59300000000002","89.59300000000002","85.6","85.6","85.6","85.3","85.3","85.3","83.12699999999998","83.12699999999998","83.12699999999998"
"150","78.3","78.3","78.3","77.40000000000002","77.40000000000002","77.40000000000002","83.08399999999999","83.08399999999999","83.08399999999999","0","0","0","0","0","0","0","0","0","89.54300000000002","89.54300000000002","89.54300000000002","89.54600000000002","89.54600000000002","89.54600000000002","89.59399999999998","89.59399999999998","89.59399999999998","85.6","85.6","85.6","85.2","85.2","85.2","82.97","82.97","82.97"
"151","78.5","78.5","78.5","77.5","77.5","77.5","83.22699999999999","83.22699999999999","83.22699999999999","0","0","0","0","0","0","0","0","0","89.54300000000002","89.54300000000002","89.54300000000002","89.54600000000002","89.54600000000002","89.54600000000002","89.595","89.595","89.595","85.6","85.6","85.6","85.3","85.3","85.3","83.04399999999998","83.04399999999998","83.04399999999998"
"152","78.8","78.8","78.8","77.59999999999998","77.59999999999998","77.59999999999998","83.11","83.11","83.11","0","0","0","0","0","0","0","0","0","89.54399999999998","89.54399999999998","89.54399999999998","89.54699999999998","89.54699999999998","89.54699999999998","89.595","89.595","89.595","85.5","85.5","85.5","85.1","85.1","85.1","82.805","82.805","82.805"
"153","78.5","78.5","78.5","77.40000000000002","77.40000000000002","77.40000000000002","83.125","83.125","83.125","0","0","0","0","0","0","0","0","0","89.54399999999998","89.54399999999998","89.54399999999998","89.54699999999998","89.54699999999998","89.54699999999998","89.595","89.595","89.595","85.6","85.6","85.6","85.2","85.2","85.2","83.00199999999998","83.00199999999998","83.00199999999998"
"154","78.8","78.8","78.8","77.2","77.2","77.2","83.40100000000001","83.40100000000001","83.40100000000001","0","0","0","0","0","0","0","0","0","89.545","89.545","89.545","89.54699999999998","89.54699999999998","89.54699999999998","89.59600000000002","89.59600000000002","89.59600000000002","85.6","85.6","85.6","85.2","85.2","85.2","83.18300000000002","83.18300000000002","83.18300000000002"
"155","78.59999999999998","78.59999999999998","78.59999999999998","77.59999999999998","77.59999999999998","77.59999999999998","83.145","83.145","83.145","0","0","0","0","0","0","0","0","0","89.545","89.545","89.545","89.54699999999998","89.54699999999998","89.54699999999998","89.59600000000002","89.59600000000002","89.59600000000002","85.6","85.6","85.6","85.2","85.2","85.2","82.799","82.799","82.799"
"156","78.7","78.7","78.7","77.40000000000002","77.40000000000002","77.40000000000002","83.11300000000001","83.11300000000001","83.11300000000001","0","0","0","0","0","0","0","0","0","89.545","89.545","89.545","89.54800000000002","89.54800000000002","89.54800000000002","89.59699999999998","89.59699999999998","89.59699999999998","85.5","85.5","85.5","85.1","85.1","85.1","82.86899999999999","82.86899999999999","82.86899999999999"
"157","78.40000000000002","78.40000000000002","78.40000000000002","77.09999999999998","77.09999999999998","77.09999999999998","83.16100000000002","83.16100000000002","83.16100000000002","0","0","0","0","0","0","0","0","0","89.545","89.545","89.545","89.54800000000002","89.54800000000002","89.54800000000002","89.59699999999998","89.59699999999998","89.59699999999998","85.6","85.6","85.6","85.2","85.2","85.2","82.835","82.835","82.835"
"158","78.7","78.7","78.7","77.09999999999998","77.09999999999998","77.09999999999998","83.295","83.295","83.295","0","0","0","0","0","0","0","0","0","89.54600000000002","89.54600000000002","89.54600000000002","89.54800000000002","89.54800000000002","89.54800000000002","89.59699999999998","89.59699999999998","89.59699999999998","85.6","85.6","85.6","85.2","85.2","85.2","82.58199999999998","82.58199999999998","82.58199999999998"
"159","78.8","78.8","78.8","77.3","77.3","77.3","83.15800000000002","83.15800000000002","83.15800000000002","0","0","0","0","0","0","0","0","0","89.54600000000002","89.54600000000002","89.54600000000002","89.549","89.549","89.549","89.59800000000001","89.59800000000001","89.59800000000001","85.6","85.6","85.6","85.2","85.2","85.2","82.60300000000001","82.60300000000001","82.60300000000001"
"160","78.7","78.7","78.7","77","77","77","83.05699999999999","83.05699999999999","83.05699999999999","0","0","0","0","0","0","0","0","0","89.54699999999998","89.54699999999998","89.54699999999998","89.549","89.549","89.549","89.59800000000001","89.59800000000001","89.59800000000001","85.7","85.7","85.7","85.3","85.3","85.3","82.335","82.335","82.335"
"161","78.59999999999998","78.59999999999998","78.59999999999998","77.5","77.5","77.5","83.13699999999999","83.13699999999999","83.13699999999999","0","0","0","0","0","0","0","0","0","89.54699999999998","89.54699999999998","89.54699999999998","89.549","89.549","89.549","89.59899999999999","89.59899999999999","89.59899999999999","85.7","85.7","85.7","85.4","85.4","85.4","82.36699999999999","82.36699999999999","82.36699999999999"
"162","78.59999999999998","78.59999999999998","78.59999999999998","77.40000000000002","77.40000000000002","77.40000000000002","83.04300000000002","83.04300000000002","83.04300000000002","0","0","0","0","0","0","0","0","0","89.54699999999998","89.54699999999998","89.54699999999998","89.55","89.55","89.55","89.59899999999999","89.59899999999999","89.59899999999999","85.6","85.6","85.6","85.4","85.4","85.4","82.37899999999999","82.37899999999999","82.37899999999999"
"163","78.8","78.8","78.8","77.40000000000002","77.40000000000002","77.40000000000002","82.95699999999998","82.95699999999998","82.95699999999998","0","0","0","0","0","0","0","0","0","89.54800000000002","89.54800000000002","89.54800000000002","89.55","89.55","89.55","89.6","89.6","89.6","85.6","85.6","85.6","85.4","85.4","85.4","82.49600000000001","82.49600000000001","82.49600000000001"
"164","78.7","78.7","78.7","77.5","77.5","77.5","83.11399999999999","83.11399999999999","83.11399999999999","0","0","0","0","0","0","0","0","0","89.54800000000002","89.54800000000002","89.54800000000002","89.55","89.55","89.55","89.6","89.6","89.6","85.6","85.6","85.6","85.4","85.4","85.4","82.341","82.341","82.341"
"165","78.7","78.7","78.7","77.7","77.7","77.7","83.06899999999999","83.06899999999999","83.06899999999999","0","0","0","0","0","0","0","0","0","89.549","89.549","89.549","89.55100000000002","89.55100000000002","89.55100000000002","89.6","89.6","89.6","85.7","85.7","85.7","85.2","85.2","85.2","82.42600000000002","82.42600000000002","82.42600000000002"
"166","78.8","78.8","78.8","77.40000000000002","77.40000000000002","77.40000000000002","82.92699999999999","82.92699999999999","82.92699999999999","0","0","0","0","0","0","0","0","0","89.549","89.549","89.549","89.55100000000002","89.55100000000002","89.55100000000002","89.6","89.6","89.6","85.7","85.7","85.7","85.4","85.4","85.4","81.95899999999999","81.95899999999999","81.95899999999999"
"167","78.90000000000002","78.90000000000002","78.90000000000002","77.59999999999998","77.59999999999998","77.59999999999998","83.10100000000001","83.10100000000001","83.10100000000001","0","0","0","0","0","0","0","0","0","89.549","89.549","89.549","89.55100000000002","89.55100000000002","89.55100000000002","89.60100000000001","89.60100000000001","89.60100000000001","85.6","85.6","85.6","85.4","85.4","85.4","82.47","82.47","82.47"
"168","78.90000000000002","78.90000000000002","78.90000000000002","77.7","77.7","77.7","83.20699999999998","83.20699999999998","83.20699999999998","0","0","0","0","0","0","0","0","0","89.55","89.55","89.55","89.55199999999999","89.55199999999999","89.55199999999999","89.60100000000001","89.60100000000001","89.60100000000001","85.6","85.6","85.6","85.3","85.3","85.3","82.22699999999999","82.22699999999999","82.22699999999999"
"169","78.90000000000002","78.90000000000002","78.90000000000002","77.59999999999998","77.59999999999998","77.59999999999998","82.94699999999999","82.94699999999999","82.94699999999999","0","0","0","0","0","0","0","0","0","89.55","89.55","89.55","89.55199999999999","89.55199999999999","89.55199999999999","89.60100000000001","89.60100000000001","89.60100000000001","85.6","85.6","85.6","85.4","85.4","85.4","82.27399999999999","82.27399999999999","82.27399999999999"
"170","78.8","78.8","78.8","77","77","77","83.09300000000002","83.09300000000002","83.09300000000002","0","0","0","0","0","0","0","0","0","89.55","89.55","89.55","89.55199999999999","89.55199999999999","89.55199999999999","89.60100000000001","89.60100000000001","89.60100000000001","85.7","85.7","85.7","85.3","85.3","85.3","82.14199999999998","82.14199999999998","82.14199999999998"
"171","78.8","78.8","78.8","77.7","77.7","77.7","83.14199999999998","83.14199999999998","83.14199999999998","0","0","0","0","0","0","0","0","0","89.55100000000002","89.55100000000002","89.55100000000002","89.55300000000001","89.55300000000001","89.55300000000001","89.60199999999999","89.60199999999999","89.60199999999999","85.7","85.7","85.7","85.4","85.4","85.4","82.17699999999999","82.17699999999999","82.17699999999999"
"172","79","79","79","77.59999999999998","77.59999999999998","77.59999999999998","82.87600000000002","82.87600000000002","82.87600000000002","0","0","0","0","0","0","0","0","0","89.55100000000002","89.55100000000002","89.55100000000002","89.55300000000001","89.55300000000001","89.55300000000001","89.60300000000001","89.60300000000001","89.60300000000001","85.6","85.6","85.6","85.4","85.4","85.4","82.28600000000002","82.28600000000002","82.28600000000002"
"173","79","79","79","77.2","77.2","77.2","82.94899999999998","82.94899999999998","82.94899999999998","0","0","0","0","0","0","0","0","0","89.55199999999999","89.55199999999999","89.55199999999999","89.55399999999999","89.55399999999999","89.55399999999999","89.60300000000001","89.60300000000001","89.60300000000001","85.6","85.6","85.6","85.4","85.4","85.4","82.144","82.144","82.144"
"174","79","79","79","78","78","78","83.01199999999999","83.01199999999999","83.01199999999999","0","0","0","0","0","0","0","0","0","89.55199999999999","89.55199999999999","89.55199999999999","89.55399999999999","89.55399999999999","89.55399999999999","89.60300000000001","89.60300000000001","89.60300000000001","85.7","85.7","85.7","85.3","85.3","85.3","82.14199999999998","82.14199999999998","82.14199999999998"
"175","79","79","79","77.8","77.8","77.8","82.83399999999999","82.83399999999999","82.83399999999999","0","0","0","0","0","0","0","0","0","89.55199999999999","89.55199999999999","89.55199999999999","89.555","89.555","89.555","89.60399999999998","89.60399999999998","89.60399999999998","85.6","85.6","85.6","85.3","85.3","85.3","82.00800000000001","82.00800000000001","82.00800000000001"
"176","79.09999999999998","79.09999999999998","79.09999999999998","77.90000000000002","77.90000000000002","77.90000000000002","82.909","82.909","82.909","0","0","0","0","0","0","0","0","0","89.55300000000001","89.55300000000001","89.55300000000001","89.555","89.555","89.555","89.60399999999998","89.60399999999998","89.60399999999998","85.6","85.6","85.6","85.4","85.4","85.4","82.12600000000002","82.12600000000002","82.12600000000002"
"177","79","79","79","77.59999999999998","77.59999999999998","77.59999999999998","82.95","82.95","82.95","0","0","0","0","0","0","0","0","0","89.55300000000001","89.55300000000001","89.55300000000001","89.55600000000001","89.55600000000001","89.55600000000001","89.60399999999998","89.60399999999998","89.60399999999998","85.7","85.7","85.7","85.5","85.5","85.5","82.05199999999999","82.05199999999999","82.05199999999999"
"178","79.2","79.2","79.2","77.5","77.5","77.5","82.865","82.865","82.865","0","0","0","0","0","0","0","0","0","89.55399999999999","89.55399999999999","89.55399999999999","89.55600000000001","89.55600000000001","89.55600000000001","89.605","89.605","89.605","85.6","85.6","85.6","85.4","85.4","85.4","82.16399999999999","82.16399999999999","82.16399999999999"
"179","79.2","79.2","79.2","77.7","77.7","77.7","82.895","82.895","82.895","0","0","0","0","0","0","0","0","0","89.55399999999999","89.55399999999999","89.55399999999999","89.55600000000001","89.55600000000001","89.55600000000001","89.605","89.605","89.605","85.7","85.7","85.7","85.5","85.5","85.5","82.04300000000002","82.04300000000002","82.04300000000002"
"180","79.09999999999998","79.09999999999998","79.09999999999998","77.7","77.7","77.7","82.84300000000002","82.84300000000002","82.84300000000002","0","0","0","0","0","0","0","0","0","89.55399999999999","89.55399999999999","89.55399999999999","89.55699999999999","89.55699999999999","89.55699999999999","89.605","89.605","89.605","85.7","85.7","85.7","85.4","85.4","85.4","81.93699999999998","81.93699999999998","81.93699999999998"
"181","79.2","79.2","79.2","77.59999999999998","77.59999999999998","77.59999999999998","82.72899999999998","82.72899999999998","82.72899999999998","0","0","0","0","0","0","0","0","0","89.555","89.555","89.555","89.55699999999999","89.55699999999999","89.55699999999999","89.606","89.606","89.606","85.6","85.6","85.6","85.3","85.3","85.3","82.17300000000002","82.17300000000002","82.17300000000002"
"182","79.09999999999998","79.09999999999998","79.09999999999998","77.7","77.7","77.7","82.845","82.845","82.845","0","0","0","0","0","0","0","0","0","89.55600000000001","89.55600000000001","89.55600000000001","89.55800000000002","89.55800000000002","89.55800000000002","89.606","89.606","89.606","85.7","85.7","85.7","85.4","85.4","85.4","82.02600000000001","82.02600000000001","82.02600000000001"
"183","79.3","79.3","79.3","77.5","77.5","77.5","82.76699999999998","82.76699999999998","82.76699999999998","0","0","0","0","0","0","0","0","0","89.55600000000001","89.55600000000001","89.55600000000001","89.55800000000002","89.55800000000002","89.55800000000002","89.606","89.606","89.606","85.7","85.7","85.7","85.4","85.4","85.4","82.13199999999999","82.13199999999999","82.13199999999999"
"184","79.09999999999998","79.09999999999998","79.09999999999998","77.7","77.7","77.7","82.79300000000002","82.79300000000002","82.79300000000002","0","0","0","0","0","0","0","0","0","89.55600000000001","89.55600000000001","89.55600000000001","89.55899999999998","89.55899999999998","89.55899999999998","89.60699999999999","89.60699999999999","89.60699999999999","85.8","85.8","85.8","85.4","85.4","85.4","81.814","81.814","81.814"
