"Step","IMP31-swat a1.25 iid - conv1","IMP31-swat a1.25 iid - conv1__MIN","IMP31-swat a1.25 iid - conv1__MAX","IMP31-swat a1.25 iid - layer1","IMP31-swat a1.25 iid - layer1__MIN","IMP31-swat a1.25 iid - layer1__MAX","IMP31-swat a1.25 iid - layer3","IMP31-swat a1.25 iid - layer3__MIN","IMP31-swat a1.25 iid - layer3__MAX","IMP31-swat a1.25 iid - layer4","IMP31-swat a1.25 iid - layer4__MIN","IMP31-swat a1.25 iid - layer4__MAX","IMP31-swat a1.25 iid - fc","IMP31-swat a1.25 iid - fc__MIN","IMP31-swat a1.25 iid - fc__MAX","power_swat a1.25 iid - conv1","power_swat a1.25 iid - conv1__MIN","power_swat a1.25 iid - conv1__MAX","power_swat a1.25 iid - layer1","power_swat a1.25 iid - layer1__MIN","power_swat a1.25 iid - layer1__MAX","power_swat a1.25 iid - layer3","power_swat a1.25 iid - layer3__MIN","power_swat a1.25 iid - layer3__MAX","power_swat a1.25 iid - layer4","power_swat a1.25 iid - layer4__MIN","power_swat a1.25 iid - layer4__MAX","power_swat a1.25 iid - fc","power_swat a1.25 iid - fc__MIN","power_swat a1.25 iid - fc__MAX"
"50","0.7037037037037036","0.7037037037037036","0.7037037037037036","0.7014973958333331","0.7014973958333331","0.7014973958333331","0.7014261881510419","0.7014261881510419","0.7014261881510419","0.7020958794487847","0.7020958794487847","0.7020958794487847","0.6998046875","0.6998046875","0.6998046875","0.18958333333333335","0.18958333333333335","0.18958333333333335","0.5222601996527777","0.5222601996527777","0.5222601996527777","0.66689453125","0.66689453125","0.66689453125","0.8397722032335069","0.8397722032335069","0.8397722032335069","0.645703125","0.645703125","0.645703125"
"51","0.7037037037037036","0.7037037037037036","0.7037037037037036","0.7014973958333331","0.7014973958333331","0.7014973958333331","0.7014261881510419","0.7014261881510419","0.7014261881510419","0.7020958794487847","0.7020958794487847","0.7020958794487847","0.6998046875","0.6998046875","0.6998046875","0.18773148148148144","0.18773148148148144","0.18773148148148144","0.5235026041666667","0.5235026041666667","0.5235026041666667","0.6672370062934028","0.6672370062934028","0.6672370062934028","0.8399116516113281","0.8399116516113281","0.8399116516113281","0.646328125","0.646328125","0.646328125"
"52","0.7037037037037036","0.7037037037037036","0.7037037037037036","0.7014973958333331","0.7014973958333331","0.7014973958333331","0.7014261881510419","0.7014261881510419","0.7014261881510419","0.7020958794487847","0.7020958794487847","0.7020958794487847","0.6998046875","0.6998046875","0.6998046875","0.19560185185185186","0.19560185185185186","0.19560185185185186","0.5251356336805556","0.5251356336805556","0.5251356336805556","0.6676530626085069","0.6676530626085069","0.6676530626085069","0.8400803460015192","0.8400803460015192","0.8400803460015192","0.64462890625","0.64462890625","0.64462890625"
"53","0.7037037037037036","0.7037037037037036","0.7037037037037036","0.7014973958333331","0.7014973958333331","0.7014973958333331","0.7014261881510419","0.7014261881510419","0.7014261881510419","0.7020958794487847","0.7020958794487847","0.7020958794487847","0.6998046875","0.6998046875","0.6998046875","0.1918402777777778","0.1918402777777778","0.1918402777777778","0.5261664496527779","0.5261664496527779","0.5261664496527779","0.667872789171007","0.667872789171007","0.667872789171007","0.8401972452799479","0.8401972452799479","0.8401972452799479","0.64546875","0.64546875","0.64546875"
"54","0.7037037037037036","0.7037037037037036","0.7037037037037036","0.7014973958333331","0.7014973958333331","0.7014973958333331","0.7014261881510419","0.7014261881510419","0.7014261881510419","0.7020958794487847","0.7020958794487847","0.7020958794487847","0.6998046875","0.6998046875","0.6998046875","0.1905092592592592","0.1905092592592592","0.1905092592592592","0.5275390625","0.5275390625","0.5275390625","0.6682532416449652","0.6682532416449652","0.6682532416449652","0.8403541564941406","0.8403541564941406","0.8403541564941406","0.64451171875","0.64451171875","0.64451171875"
"55","0.7037037037037036","0.7037037037037036","0.7037037037037036","0.7014973958333331","0.7014973958333331","0.7014973958333331","0.7014261881510419","0.7014261881510419","0.7014261881510419","0.7020958794487847","0.7020958794487847","0.7020958794487847","0.6998046875","0.6998046875","0.6998046875","0.18825231481481483","0.18825231481481483","0.18825231481481483","0.5287923177083333","0.5287923177083333","0.5287923177083333","0.6687476264105903","0.6687476264105903","0.6687476264105903","0.8405611673990885","0.8405611673990885","0.8405611673990885","0.6418359375","0.6418359375","0.6418359375"
"56","0.7037037037037036","0.7037037037037036","0.7037037037037036","0.7014973958333331","0.7014973958333331","0.7014973958333331","0.7014261881510419","0.7014261881510419","0.7014261881510419","0.7020958794487847","0.7020958794487847","0.7020958794487847","0.6998046875","0.6998046875","0.6998046875","0.18616898148148148","0.18616898148148148","0.18616898148148148","0.5300916883680555","0.5300916883680555","0.5300916883680555","0.6691175672743056","0.6691175672743056","0.6691175672743056","0.8407202826605903","0.8407202826605903","0.8407202826605903","0.635546875","0.635546875","0.635546875"
"57","0.7037037037037036","0.7037037037037036","0.7037037037037036","0.7014973958333331","0.7014973958333331","0.7014973958333331","0.7014261881510419","0.7014261881510419","0.7014261881510419","0.7020958794487847","0.7020958794487847","0.7020958794487847","0.6998046875","0.6998046875","0.6998046875","0.18923611111111113","0.18923611111111113","0.18923611111111113","0.5314615885416667","0.5314615885416667","0.5314615885416667","0.669575670030382","0.669575670030382","0.669575670030382","0.8409049987792967","0.8409049987792967","0.8409049987792967","0.64068359375","0.64068359375","0.64068359375"
"58","0.7037037037037036","0.7037037037037036","0.7037037037037036","0.7014973958333331","0.7014973958333331","0.7014973958333331","0.7014261881510419","0.7014261881510419","0.7014261881510419","0.7020958794487847","0.7020958794487847","0.7020958794487847","0.6998046875","0.6998046875","0.6998046875","0.1866898148148148","0.1866898148148148","0.1866898148148148","0.5324354383680555","0.5324354383680555","0.5324354383680555","0.6699852837456598","0.6699852837456598","0.6699852837456598","0.8410648769802518","0.8410648769802518","0.8410648769802518","0.63267578125","0.63267578125","0.63267578125"
"59","0.7037037037037036","0.7037037037037036","0.7037037037037036","0.7014973958333331","0.7014973958333331","0.7014973958333331","0.7014261881510419","0.7014261881510419","0.7014261881510419","0.7020958794487847","0.7020958794487847","0.7020958794487847","0.6998046875","0.6998046875","0.6998046875","0.18964120370370366","0.18964120370370366","0.18964120370370366","0.5338758680555554","0.5338758680555554","0.5338758680555554","0.6704372829861112","0.6704372829861112","0.6704372829861112","0.8412606981065537","0.8412606981065537","0.8412606981065537","0.63498046875","0.63498046875","0.63498046875"
"60","0.7037037037037036","0.7037037037037036","0.7037037037037036","0.7014973958333331","0.7014973958333331","0.7014973958333331","0.7014261881510419","0.7014261881510419","0.7014261881510419","0.7020958794487847","0.7020958794487847","0.7020958794487847","0.6998046875","0.6998046875","0.6998046875","0.19091435185185177","0.19091435185185177","0.19091435185185177","0.5346164279513889","0.5346164279513889","0.5346164279513889","0.6708591037326389","0.6708591037326389","0.6708591037326389","0.8414435492621527","0.8414435492621527","0.8414435492621527","0.6362890625","0.6362890625","0.6362890625"
"61","0.7037037037037036","0.7037037037037036","0.7037037037037036","0.7014973958333331","0.7014973958333331","0.7014973958333331","0.7014261881510419","0.7014261881510419","0.7014261881510419","0.7020958794487847","0.7020958794487847","0.7020958794487847","0.6998046875","0.6998046875","0.6998046875","0.19427083333333334","0.19427083333333334","0.19427083333333334","0.5356662326388889","0.5356662326388889","0.5356662326388889","0.6712402343750001","0.6712402343750001","0.6712402343750001","0.8416040208604602","0.8416040208604602","0.8416040208604602","0.6366015625","0.6366015625","0.6366015625"
"62","0.7037037037037036","0.7037037037037036","0.7037037037037036","0.7014973958333331","0.7014973958333331","0.7014973958333331","0.7014261881510419","0.7014261881510419","0.7014261881510419","0.7020958794487847","0.7020958794487847","0.7020958794487847","0.6998046875","0.6998046875","0.6998046875","0.19577546296296297","0.19577546296296297","0.19577546296296297","0.5364718967013888","0.5364718967013888","0.5364718967013888","0.6716759575737846","0.6716759575737846","0.6716759575737846","0.8418127271864149","0.8418127271864149","0.8418127271864149","0.6384765625","0.6384765625","0.6384765625"
"63","0.7037037037037036","0.7037037037037036","0.7037037037037036","0.7014973958333331","0.7014973958333331","0.7014973958333331","0.7014261881510419","0.7014261881510419","0.7014261881510419","0.7020958794487847","0.7020958794487847","0.7020958794487847","0.6998046875","0.6998046875","0.6998046875","0.18998842592592596","0.18998842592592596","0.18998842592592596","0.537236870659722","0.537236870659722","0.537236870659722","0.6720170762803819","0.6720170762803819","0.6720170762803819","0.8419824388292102","0.8419824388292102","0.8419824388292102","0.63123046875","0.63123046875","0.63123046875"
"64","0.7037037037037036","0.7037037037037036","0.7037037037037036","0.7014973958333331","0.7014973958333331","0.7014973958333331","0.7014261881510419","0.7014261881510419","0.7014261881510419","0.7020958794487847","0.7020958794487847","0.7020958794487847","0.6998046875","0.6998046875","0.6998046875","0.18825231481481483","0.18825231481481483","0.18825231481481483","0.5377848307291666","0.5377848307291666","0.5377848307291666","0.6724921332465278","0.6724921332465278","0.6724921332465278","0.84217529296875","0.84217529296875","0.84217529296875","0.63591796875","0.63591796875","0.63591796875"
"65","0.7037037037037036","0.7037037037037036","0.7037037037037036","0.7014973958333331","0.7014973958333331","0.7014973958333331","0.7014261881510419","0.7014261881510419","0.7014261881510419","0.7020958794487847","0.7020958794487847","0.7020958794487847","0.6998046875","0.6998046875","0.6998046875","0.19126157407407407","0.19126157407407407","0.19126157407407407","0.5385850694444444","0.5385850694444444","0.5385850694444444","0.6730146620008681","0.6730146620008681","0.6730146620008681","0.8423545837402344","0.8423545837402344","0.8423545837402344","0.62638671875","0.62638671875","0.62638671875"
"66","0.7037037037037036","0.7037037037037036","0.7037037037037036","0.7014973958333331","0.7014973958333331","0.7014973958333331","0.7014261881510419","0.7014261881510419","0.7014261881510419","0.7020958794487847","0.7020958794487847","0.7020958794487847","0.6998046875","0.6998046875","0.6998046875","0.18958333333333335","0.18958333333333335","0.18958333333333335","0.5394721137152778","0.5394721137152778","0.5394721137152778","0.6734056260850695","0.6734056260850695","0.6734056260850695","0.8425370958116318","0.8425370958116318","0.8425370958116318","0.6275","0.6275","0.6275"
"67","0.7037037037037036","0.7037037037037036","0.7037037037037036","0.7014973958333331","0.7014973958333331","0.7014973958333331","0.7014261881510419","0.7014261881510419","0.7014261881510419","0.7020958794487847","0.7020958794487847","0.7020958794487847","0.6998046875","0.6998046875","0.6998046875","0.18686342592592592","0.18686342592592592","0.18686342592592592","0.5397976345486112","0.5397976345486112","0.5397976345486112","0.6737338595920138","0.6737338595920138","0.6737338595920138","0.8426645067003039","0.8426645067003039","0.8426645067003039","0.62560546875","0.62560546875","0.62560546875"
"68","0.7037037037037036","0.7037037037037036","0.7037037037037036","0.7014973958333331","0.7014973958333331","0.7014973958333331","0.7014261881510419","0.7014261881510419","0.7014261881510419","0.7020958794487847","0.7020958794487847","0.7020958794487847","0.6998046875","0.6998046875","0.6998046875","0.18408564814814815","0.18408564814814815","0.18408564814814815","0.5400010850694444","0.5400010850694444","0.5400010850694444","0.674210951063368","0.674210951063368","0.674210951063368","0.84287109375","0.84287109375","0.84287109375","0.6265234375","0.6265234375","0.6265234375"
"69","0.7037037037037036","0.7037037037037036","0.7037037037037036","0.7014973958333331","0.7014973958333331","0.7014973958333331","0.7014261881510419","0.7014261881510419","0.7014261881510419","0.7020958794487847","0.7020958794487847","0.7020958794487847","0.6998046875","0.6998046875","0.6998046875","0.19010416666666663","0.19010416666666663","0.19010416666666663","0.5407063802083334","0.5407063802083334","0.5407063802083334","0.6745100233289931","0.6745100233289931","0.6745100233289931","0.8430226643880209","0.8430226643880209","0.8430226643880209","0.62798828125","0.62798828125","0.62798828125"
"70","0.7037037037037036","0.7037037037037036","0.7037037037037036","0.7014973958333331","0.7014973958333331","0.7014973958333331","0.7014261881510419","0.7014261881510419","0.7014261881510419","0.7020958794487847","0.7020958794487847","0.7020958794487847","0.6998046875","0.6998046875","0.6998046875","0.18188657407407408","0.18188657407407408","0.18188657407407408","0.5414225260416666","0.5414225260416666","0.5414225260416666","0.6748667399088542","0.6748667399088542","0.6748667399088542","0.8431416829427082","0.8431416829427082","0.8431416829427082","0.62474609375","0.62474609375","0.62474609375"
"71","0.7037037037037036","0.7037037037037036","0.7037037037037036","0.7014973958333331","0.7014973958333331","0.7014973958333331","0.7014261881510419","0.7014261881510419","0.7014261881510419","0.7020958794487847","0.7020958794487847","0.7020958794487847","0.6998046875","0.6998046875","0.6998046875","0.1835648148148148","0.1835648148148148","0.1835648148148148","0.5417127821180555","0.5417127821180555","0.5417127821180555","0.6752811008029513","0.6752811008029513","0.6752811008029513","0.8433408949110244","0.8433408949110244","0.8433408949110244","0.62619140625","0.62619140625","0.62619140625"
"72","","","","","","","","","","","","","","","","0.1826967592592593","0.1826967592592593","0.1826967592592593","0.542431640625","0.542431640625","0.542431640625","0.6756137424045139","0.6756137424045139","0.6756137424045139","0.8435104370117188","0.8435104370117188","0.8435104370117188","0.624765625","0.624765625","0.624765625"
"73","","","","","","","","","","","","","","","","0.18726851851851856","0.18726851851851856","0.18726851851851856","0.542995876736111","0.542995876736111","0.542995876736111","0.6759426540798612","0.6759426540798612","0.6759426540798612","0.8436120775010851","0.8436120775010851","0.8436120775010851","0.62458984375","0.62458984375","0.62458984375"
"74","","","","","","","","","","","","","","","","0.1802083333333333","0.1802083333333333","0.1802083333333333","0.5431776258680555","0.5431776258680555","0.5431776258680555","0.6764265272352431","0.6764265272352431","0.6764265272352431","0.8437536451551648","0.8437536451551648","0.8437536451551648","0.62263671875","0.62263671875","0.62263671875"
"75","","","","","","","","","","","","","","","","0.17349537037037038","0.17349537037037038","0.17349537037037038","0.5432291666666667","0.5432291666666667","0.5432291666666667","0.6767737494574654","0.6767737494574654","0.6767737494574654","0.8439651489257812","0.8439651489257812","0.8439651489257812","0.6193359375","0.6193359375","0.6193359375"
"76","","","","","","","","","","","","","","","","0.1755787037037037","0.1755787037037037","0.1755787037037037","0.5431776258680555","0.5431776258680555","0.5431776258680555","0.6770083957248264","0.6770083957248264","0.6770083957248264","0.844089592827691","0.844089592827691","0.844089592827691","0.62099609375","0.62099609375","0.62099609375"
"77","","","","","","","","","","","","","","","","0.176099537037037","0.176099537037037","0.176099537037037","0.5441813151041667","0.5441813151041667","0.5441813151041667","0.6774163140190973","0.6774163140190973","0.6774163140190973","0.8442043728298609","0.8442043728298609","0.8442043728298609","0.61337890625","0.61337890625","0.61337890625"
"78","","","","","","","","","","","","","","","","0.1756365740740741","0.1756365740740741","0.1756365740740741","0.543777126736111","0.543777126736111","0.543777126736111","0.6776055230034722","0.6776055230034722","0.6776055230034722","0.84430177476671","0.84430177476671","0.84430177476671","0.61916015625","0.61916015625","0.61916015625"
"79","","","","","","","","","","","","","","","","0.17118055555555556","0.17118055555555556","0.17118055555555556","0.5435302734375","0.5435302734375","0.5435302734375","0.6779622395833333","0.6779622395833333","0.6779622395833333","0.8444376627604167","0.8444376627604167","0.8444376627604167","0.6160546875","0.6160546875","0.6160546875"
"80","","","","","","","","","","","","","","","","0.17222222222222222","0.17222222222222222","0.17222222222222222","0.5443495008680556","0.5443495008680556","0.5443495008680556","0.6781175401475695","0.6781175401475695","0.6781175401475695","0.8445240444607205","0.8445240444607205","0.8445240444607205","0.617578125","0.617578125","0.617578125"
"81","","","","","","","","","","","","","","","","0.1758101851851852","0.1758101851851852","0.1758101851851852","0.5448838975694446","0.5448838975694446","0.5448838975694446","0.6783915201822918","0.6783915201822918","0.6783915201822918","0.8446353488498264","0.8446353488498264","0.8446353488498264","0.61697265625","0.61697265625","0.61697265625"
"82","","","","","","","","","","","","","","","","0.17494212962962963","0.17494212962962963","0.17494212962962963","0.5453043619791667","0.5453043619791667","0.5453043619791667","0.6786437988281249","0.6786437988281249","0.6786437988281249","0.8447683546278213","0.8447683546278213","0.8447683546278213","0.61150390625","0.61150390625","0.61150390625"
"83","","","","","","","","","","","","","","","","0.16984953703703703","0.16984953703703703","0.16984953703703703","0.5453314887152777","0.5453314887152777","0.5453314887152777","0.6788597954644098","0.6788597954644098","0.6788597954644098","0.8448479546440971","0.8448479546440971","0.8448479546440971","0.611171875","0.611171875","0.611171875"
"84","","","","","","","","","","","","","","","","0.16990740740740742","0.16990740740740742","0.16990740740740742","0.5450385199652777","0.5450385199652777","0.5450385199652777","0.6790907118055555","0.6790907118055555","0.6790907118055555","0.8449744330512154","0.8449744330512154","0.8449744330512154","0.6108984375","0.6108984375","0.6108984375"
"85","","","","","","","","","","","","","","","","0.17372685185185185","0.17372685185185185","0.17372685185185185","0.5461208767361111","0.5461208767361111","0.5461208767361111","0.6793423122829862","0.6793423122829862","0.6793423122829862","0.8450044420030383","0.8450044420030383","0.8450044420030383","0.60953125","0.60953125","0.60953125"
"86","","","","","","","","","","","","","","","","0.16967592592592592","0.16967592592592592","0.16967592592592592","0.5455864800347222","0.5455864800347222","0.5455864800347222","0.6796000162760416","0.6796000162760416","0.6796000162760416","0.8451321919759115","0.8451321919759115","0.8451321919759115","0.611015625","0.611015625","0.611015625"
"87","","","","","","","","","","","","","","","","0.16921296296296295","0.16921296296296295","0.16921296296296295","0.5454210069444444","0.5454210069444444","0.5454210069444444","0.6797427707248264","0.6797427707248264","0.6797427707248264","0.8451678805881074","0.8451678805881074","0.8451678805881074","0.6110546875","0.6110546875","0.6110546875"
"88","","","","","","","","","","","","","","","","0.1683449074074074","0.1683449074074074","0.1683449074074074","0.5462348090277778","0.5462348090277778","0.5462348090277778","0.6798706054687499","0.6798706054687499","0.6798706054687499","0.8452857123480902","0.8452857123480902","0.8452857123480902","0.6092578125","0.6092578125","0.6092578125"
"89","","","","","","","","","","","","","","","","0.16811342592592593","0.16811342592592593","0.16811342592592593","0.5463894314236112","0.5463894314236112","0.5463894314236112","0.6801279703776043","0.6801279703776043","0.6801279703776043","0.8453453911675349","0.8453453911675349","0.8453453911675349","0.60916015625","0.60916015625","0.60916015625"
"90","","","","","","","","","","","","","","","","0.16637731481481477","0.16637731481481477","0.16637731481481477","0.5462510850694445","0.5462510850694445","0.5462510850694445","0.6803599039713542","0.6803599039713542","0.6803599039713542","0.8454289754231772","0.8454289754231772","0.8454289754231772","0.60771484375","0.60771484375","0.60771484375"
"91","","","","","","","","","","","","","","","","0.16660879629629627","0.16660879629629627","0.16660879629629627","0.5461995442708333","0.5461995442708333","0.5461995442708333","0.6805931939019096","0.6805931939019096","0.6805931939019096","0.8454884847005208","0.8454884847005208","0.8454884847005208","0.60615234375","0.60615234375","0.60615234375"
"92","","","","","","","","","","","","","","","","0.1665509259259259","0.1665509259259259","0.1665509259259259","0.5464002821180556","0.5464002821180556","0.5464002821180556","0.6805572509765625","0.6805572509765625","0.6805572509765625","0.8455726623535156","0.8455726623535156","0.8455726623535156","0.6084375","0.6084375","0.6084375"
"93","","","","","","","","","","","","","","","","0.16927083333333334","0.16927083333333334","0.16927083333333334","0.5471598307291667","0.5471598307291667","0.5471598307291667","0.6807735866970487","0.6807735866970487","0.6807735866970487","0.8456120808919272","0.8456120808919272","0.8456120808919272","0.60251953125","0.60251953125","0.60251953125"
"94","","","","","","","","","","","","","","","","0.1653935185185185","0.1653935185185185","0.1653935185185185","0.5466389973958332","0.5466389973958332","0.5466389973958332","0.6808702256944446","0.6808702256944446","0.6808702256944446","0.8457077026367188","0.8457077026367188","0.8457077026367188","0.60244140625","0.60244140625","0.60244140625"
"95","","","","","","","","","","","","","","","","0.16550925925925927","0.16550925925925927","0.16550925925925927","0.5470974392361111","0.5470974392361111","0.5470974392361111","0.6809929741753472","0.6809929741753472","0.6809929741753472","0.8457437303331165","0.8457437303331165","0.8457437303331165","0.60484375","0.60484375","0.60484375"
"96","","","","","","","","","","","","","","","","0.1648148148148148","0.1648148148148148","0.1648148148148148","0.5471299913194444","0.5471299913194444","0.5471299913194444","0.6812123616536458","0.6812123616536458","0.6812123616536458","0.845823499891493","0.845823499891493","0.845823499891493","0.6034765625","0.6034765625","0.6034765625"
"97","","","","","","","","","","","","","","","","0.1640625","0.1640625","0.1640625","0.5469753689236111","0.5469753689236111","0.5469753689236111","0.6811153835720487","0.6811153835720487","0.6811153835720487","0.845822991265191","0.845822991265191","0.845822991265191","0.6075","0.6075","0.6075"
"98","","","","","","","","","","","","","","","","0.16429398148148147","0.16429398148148147","0.16429398148148147","0.547781032986111","0.547781032986111","0.547781032986111","0.6814497205946181","0.6814497205946181","0.6814497205946181","0.8458975050184461","0.8458975050184461","0.8458975050184461","0.60298828125","0.60298828125","0.60298828125"
"99","","","","","","","","","","","","","","","","0.16620370370370371","0.16620370370370371","0.16620370370370371","0.5480523003472222","0.5480523003472222","0.5480523003472222","0.6813568115234375","0.6813568115234375","0.6813568115234375","0.8460052490234375","0.8460052490234375","0.8460052490234375","0.60302734375","0.60302734375","0.60302734375"
"100","","","","","","","","","","","","","","","","0.16128472222222223","0.16128472222222223","0.16128472222222223","0.5478814019097222","0.5478814019097222","0.5478814019097222","0.6813788519965277","0.6813788519965277","0.6813788519965277","0.8460491604275174","0.8460491604275174","0.8460491604275174","0.60255859375","0.60255859375","0.60255859375"
